id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total
937,Elementos de cerámica,$121.14,2,08/05/2024,Decoración,242.28
997,Elementos de cerámica,$56.49,10,08/05/2024,Decoración,564.90
1000,Adorno de pared,$74.64,11,08/05/2024,Decoración,821.04
1146,Secadora,$96.67,7,08/05/2024,Electrodomésticos,676.69
1175,Lavadora,$82.41,2,08/05/2024,Electrodomésticos,164.82
1747,Horno eléctrico,$87.90,2,08/05/2024,Electrodomésticos,175.80
1970,Plancha de vapor,$113.70,5,08/05/2024,Electrodomésticos,568.50
1972,Heladera,$105.49,3,08/05/2024,Electrodomésticos,316.47
2163,Smartphone,$106.39,12,08/05/2024,Electrónica,1276.68
14,Jarrón decorativo,$29.77,5,09/05/2024,Decoración,148.85
94,Jarrón decorativo,$34.60,1,09/05/2024,Decoración,34.60
619,Lámpara de mesa,$43.29,11,09/05/2024,Decoración,476.19
1108,Cafetera,$84.64,9,09/05/2024,Electrodomésticos,761.76
1938,Cafetera,$107.90,11,09/05/2024,Electrodomésticos,1186.90
2473,Smartphone,$75.13,12,09/05/2024,Electrónica,901.56
2840,Consola de videojuegos,$69.43,3,09/05/2024,Electrónica,208.29
2974,Auriculares,$79.28,2,09/05/2024,Electrónica,158.56
1151,Freidora eléctrica,$75.33,11,10/05/2024,Electrodomésticos,828.63
1658,Cafetera,$94.79,12,10/05/2024,Electrodomésticos,1137.48
2131,Parlantes Bluetooth,$98.97,7,10/05/2024,Electrónica,692.79
2333,Smartphone,$109.48,5,10/05/2024,Electrónica,547.40
2649,Proyector,$44.93,5,10/05/2024,Electrónica,224.65
2679,Proyector,$48.62,1,10/05/2024,Electrónica,48.62
2941,Parlantes Bluetooth,$36.25,4,10/05/2024,Electrónica,145.00
219,Lámpara de mesa,$114.90,10,11/05/2024,Decoración,1149.00
460,Adorno de pared,$93.62,6,11/05/2024,Decoración,561.72
1116,Secadora,$56.24,8,11/05/2024,Electrodomésticos,449.92
1407,Horno eléctrico,$97.47,11,11/05/2024,Electrodomésticos,1072.17
1468,Cafetera,$111.23,2,11/05/2024,Electrodomésticos,222.46
2364,Auriculares,$94.13,10,11/05/2024,Electrónica,941.30
2672,Televisor,$79.54,1,11/05/2024,Electrónica,79.54
2772,Televisor,$107.31,3,11/05/2024,Electrónica,321.93
495,Alfombra,$90.94,12,12/05/2024,Decoración,1091.28
973,Espejo decorativo,$54.84,5,12/05/2024,Decoración,274.20
1269,Batidora,$46.78,5,12/05/2024,Electrodomésticos,233.90
1765,Lavadora,$95.85,8,12/05/2024,Electrodomésticos,766.80
1789,Batidora,$45.45,12,12/05/2024,Electrodomésticos,545.40
2860,Consola de videojuegos,$100.61,6,12/05/2024,Electrónica,603.66
2888,SmartWatch,$66.44,3,12/05/2024,Electrónica,199.32
147,Elementos de cerámica,$32.00,2,13/05/2024,Decoración,64.00
1087,Horno eléctrico,$52.09,7,13/05/2024,Electrodomésticos,364.63
1103,Microondas,$96.18,2,13/05/2024,Electrodomésticos,192.36
1682,Heladera,$47.08,1,13/05/2024,Electrodomésticos,47.08
1966,Secadora,$27.27,9,13/05/2024,Electrodomésticos,245.43
2022,Televisor,$112.05,3,13/05/2024,Electrónica,336.15
2177,Cámara digital,$55.84,7,13/05/2024,Electrónica,390.88
2776,Laptop,$85.59,1,13/05/2024,Electrónica,85.59
2797,Cámara digital,$53.44,11,13/05/2024,Electrónica,587.84
2875,Auriculares,$55.41,10,13/05/2024,Electrónica,554.10
214,Jarrón decorativo,$83.40,6,14/05/2024,Decoración,500.40
286,Cortinas,$94.53,4,14/05/2024,Decoración,378.12
609,Lámpara de mesa,$78.44,9,14/05/2024,Decoración,705.96
1122,Heladera,$38.84,5,14/05/2024,Electrodomésticos,194.20
1787,Horno eléctrico,$49.02,5,14/05/2024,Electrodomésticos,245.10
1955,Lavadora,$27.86,6,14/05/2024,Electrodomésticos,167.16
2213,Smartphone,$30.51,9,14/05/2024,Electrónica,274.59
2635,Auriculares,$96.21,11,14/05/2024,Electrónica,1058.31
2956,Laptop,$83.54,5,14/05/2024,Electrónica,417.70
678,Rincón de plantas,$88.93,6,15/05/2024,Decoración,533.58
1257,Horno eléctrico,$113.04,8,15/05/2024,Electrodomésticos,904.32
1540,Plancha de vapor,$47.10,3,15/05/2024,Electrodomésticos,141.30
1739,Batidora,$30.74,10,15/05/2024,Electrodomésticos,307.40
1777,Horno eléctrico,$102.82,8,15/05/2024,Electrodomésticos,822.56
1778,Cafetera,$112.18,12,15/05/2024,Electrodomésticos,1346.16
2726,Laptop,$70.78,12,15/05/2024,Electrónica,849.36
2733,Smartphone,$75.31,5,15/05/2024,Electrónica,376.55
2972,Televisor,$91.67,2,15/05/2024,Electrónica,183.34
660,Adorno de pared,$71.13,9,16/05/2024,Decoración,640.17
736,Cortinas,$73.30,5,16/05/2024,Decoración,366.50
1606,Secadora,$105.33,5,16/05/2024,Electrodomésticos,526.65
1756,Secadora,$113.61,11,16/05/2024,Electrodomésticos,1249.71
1823,Microondas,$119.18,6,16/05/2024,Electrodomésticos,715.08
2509,Proyector,$46.93,2,16/05/2024,Electrónica,93.86
2931,Parlantes Bluetooth,$110.22,2,16/05/2024,Electrónica,220.44
244,Jarrón decorativo,$64.62,8,17/05/2024,Decoración,516.96
448,Rincón de plantas,$99.24,9,17/05/2024,Decoración,893.16
667,Elementos de cerámica,$45.20,9,17/05/2024,Decoración,406.80
1006,Secadora,$116.90,5,17/05/2024,Electrodomésticos,584.50
1181,Freidora eléctrica,$85.03,4,17/05/2024,Electrodomésticos,340.12
1300,Plancha de vapor,$93.91,7,17/05/2024,Electrodomésticos,657.37
1773,Microondas,$75.48,1,17/05/2024,Electrodomésticos,75.48
2061,Parlantes Bluetooth,$81.99,8,17/05/2024,Electrónica,655.92
2609,Proyector,$30.02,2,17/05/2024,Electrónica,60.04
2767,Cámara digital,$42.61,11,17/05/2024,Electrónica,468.71
2823,Smartphone,$61.76,11,17/05/2024,Electrónica,679.36
2971,Parlantes Bluetooth,$74.59,7,17/05/2024,Electrónica,522.13
2999,Consola de videojuegos,$52.08,4,17/05/2024,Electrónica,208.32
477,Elementos de cerámica,$81.02,1,18/05/2024,Decoración,81.02
920,Adorno de pared,$39.60,8,18/05/2024,Decoración,316.80
1066,Secadora,$62.98,9,18/05/2024,Electrodomésticos,566.82
1176,Secadora,$118.64,11,18/05/2024,Electrodomésticos,1305.04
1708,Cafetera,$30.63,11,18/05/2024,Electrodomésticos,336.93
2288,SmartWatch,$42.66,11,18/05/2024,Electrónica,469.26
2289,Proyector,$60.80,4,18/05/2024,Electrónica,243.20
2409,Proyector,$79.11,10,18/05/2024,Electrónica,791.10
2612,Televisor,$96.38,11,18/05/2024,Electrónica,1060.18
2904,Tablet,$93.31,3,18/05/2024,Electrónica,279.93
405,Alfombra,$33.36,10,19/05/2024,Decoración,333.60
575,Alfombra,$110.42,11,19/05/2024,Decoración,1214.62
721,Lámpara de mesa,$74.42,5,19/05/2024,Decoración,372.10
908,Rincón de plantas,$106.89,1,19/05/2024,Decoración,106.89
1377,Horno eléctrico,$110.65,8,19/05/2024,Electrodomésticos,885.20
1667,Horno eléctrico,$108.28,8,19/05/2024,Electrodomésticos,866.24
1905,Lavadora,$49.50,5,19/05/2024,Electrodomésticos,247.50
2582,Televisor,$69.30,6,19/05/2024,Electrónica,415.80
2978,SmartWatch,$115.44,9,19/05/2024,Electrónica,1038.96
453,Espejo decorativo,$55.40,9,20/05/2024,Decoración,498.60
762,Cuadro decorativo,$65.61,9,20/05/2024,Decoración,590.49
918,Rincón de plantas,$104.95,9,20/05/2024,Decoración,944.55
976,Cortinas,$114.76,11,20/05/2024,Decoración,1262.36
1104,Aspiradora,$76.20,5,20/05/2024,Electrodomésticos,381.00
1351,Freidora eléctrica,$69.09,2,20/05/2024,Electrodomésticos,138.18
1694,Aspiradora,$79.23,9,20/05/2024,Electrodomésticos,713.07
2482,Televisor,$43.31,1,20/05/2024,Electrónica,43.31
44,Jarrón decorativo,$118.28,11,21/05/2024,Decoración,1301.08
54,Jarrón decorativo,$49.21,4,21/05/2024,Decoración,196.84
106,Cortinas,$101.89,7,21/05/2024,Decoración,713.23
319,Lámpara de mesa,$93.24,9,21/05/2024,Decoración,839.16
414,Jarrón decorativo,$33.06,2,21/05/2024,Decoración,66.12
981,Lámpara de mesa,$83.12,9,21/05/2024,Decoración,748.08
1024,Aspiradora,$35.94,11,21/05/2024,Electrodomésticos,395.34
1479,Batidora,$121.07,1,21/05/2024,Electrodomésticos,121.07
1883,Microondas,$34.52,10,21/05/2024,Electrodomésticos,345.20
2150,Consola de videojuegos,$66.93,5,21/05/2024,Electrónica,334.65
2432,Televisor,$54.12,9,21/05/2024,Electrónica,487.08
2676,Laptop,$32.36,9,21/05/2024,Electrónica,291.24
312,Cuadro decorativo,$42.77,1,22/05/2024,Decoración,42.77
425,Alfombra,$45.68,10,22/05/2024,Decoración,456.80
483,Espejo decorativo,$97.74,11,22/05/2024,Decoración,1075.14
527,Elementos de cerámica,$103.60,3,22/05/2024,Decoración,310.80
802,Cuadro decorativo,$27.37,5,22/05/2024,Decoración,136.85
812,Cuadro decorativo,$107.32,10,22/05/2024,Decoración,1073.20
1198,Cafetera,$106.65,9,22/05/2024,Electrodomésticos,959.85
1603,Microondas,$112.46,6,22/05/2024,Electrodomésticos,674.76
1631,Freidora eléctrica,$111.17,5,22/05/2024,Electrodomésticos,555.85
2802,Televisor,$101.58,9,22/05/2024,Electrónica,914.22
2868,SmartWatch,$124.57,6,22/05/2024,Electrónica,747.42
2895,Auriculares,$53.91,4,22/05/2024,Electrónica,215.64
123,Espejo decorativo,$63.56,11,23/05/2024,Decoración,699.16
672,Cuadro decorativo,$47.68,6,23/05/2024,Decoración,286.08
859,Lámpara de mesa,$76.25,4,23/05/2024,Decoración,305.00
1238,Cafetera,$70.06,12,23/05/2024,Electrodomésticos,840.72
1417,Horno eléctrico,$85.81,10,23/05/2024,Electrodomésticos,858.10
2189,Proyector,$100.31,3,23/05/2024,Electrónica,300.93
2678,SmartWatch,$47.30,10,23/05/2024,Electrónica,473.00
465,Alfombra,$76.75,2,24/05/2024,Decoración,153.50
2907,Cámara digital,$98.69,9,24/05/2024,Electrónica,888.21
476,Cortinas,$71.82,11,25/05/2024,Decoración,790.02
583,Espejo decorativo,$49.09,9,25/05/2024,Decoración,441.81
738,Rincón de plantas,$29.42,11,25/05/2024,Decoración,323.62
1241,Freidora eléctrica,$96.20,6,25/05/2024,Electrodomésticos,577.20
1526,Secadora,$115.50,7,25/05/2024,Electrodomésticos,808.50
2004,Tablet,$123.01,11,25/05/2024,Electrónica,1353.11
2092,Televisor,$65.23,6,25/05/2024,Electrónica,391.38
2116,Laptop,$50.25,8,25/05/2024,Electrónica,402.00
2146,Laptop,$87.70,5,25/05/2024,Electrónica,438.50
2652,Televisor,$74.49,4,25/05/2024,Electrónica,297.96
29,Lámpara de mesa,$70.17,12,26/05/2024,Decoración,842.04
568,Rincón de plantas,$100.45,1,26/05/2024,Decoración,100.45
782,Cuadro decorativo,$67.07,6,26/05/2024,Decoración,402.42
1025,Lavadora,$119.78,9,26/05/2024,Electrodomésticos,1078.02
1616,Secadora,$40.43,8,26/05/2024,Electrodomésticos,323.44
1721,Freidora eléctrica,$26.06,5,26/05/2024,Electrodomésticos,130.30
2041,Parlantes Bluetooth,$102.72,2,26/05/2024,Electrónica,205.44
2073,Smartphone,$70.04,3,26/05/2024,Electrónica,210.12
137,Elementos de cerámica,$68.46,11,27/05/2024,Decoración,753.06
1050,Plancha de vapor,$72.33,1,27/05/2024,Electrodomésticos,72.33
1226,Secadora,$89.37,10,27/05/2024,Electrodomésticos,893.70
1380,Plancha de vapor,$61.63,2,27/05/2024,Electrodomésticos,123.26
1446,Secadora,$124.12,10,27/05/2024,Electrodomésticos,1241.20
1543,Microondas,$118.71,9,27/05/2024,Electrodomésticos,1068.39
1608,Cafetera,$122.82,4,27/05/2024,Electrodomésticos,491.28
1702,Heladera,$77.89,2,27/05/2024,Electrodomésticos,155.78
1940,Plancha de vapor,$45.19,1,27/05/2024,Electrodomésticos,45.19
2011,Parlantes Bluetooth,$27.45,7,27/05/2024,Electrónica,192.15
2876,Laptop,$37.65,3,27/05/2024,Electrónica,112.95
224,Jarrón decorativo,$75.72,1,28/05/2024,Decoración,75.72
510,Adorno de pared,$79.02,5,28/05/2024,Decoración,395.10
897,Elementos de cerámica,$27.43,7,28/05/2024,Decoración,192.01
1080,Plancha de vapor,$53.10,6,28/05/2024,Electrodomésticos,318.60
1368,Cafetera,$67.26,7,28/05/2024,Electrodomésticos,470.82
1613,Microondas,$101.99,5,28/05/2024,Electrodomésticos,509.95
1732,Heladera,$109.53,11,28/05/2024,Electrodomésticos,1204.83
2067,Cámara digital,$102.63,7,28/05/2024,Electrónica,718.41
13,Espejo decorativo,$29.73,1,29/05/2024,Decoración,29.73
110,Adorno de pared,$33.01,1,29/05/2024,Decoración,33.01
784,Jarrón decorativo,$109.83,6,29/05/2024,Decoración,658.98
902,Cuadro decorativo,$111.22,9,29/05/2024,Decoración,1000.98
1275,Lavadora,$82.49,11,29/05/2024,Electrodomésticos,907.39
1478,Cafetera,$121.90,2,29/05/2024,Electrodomésticos,243.80
1719,Batidora,$106.81,10,29/05/2024,Electrodomésticos,1068.10
2125,Auriculares,$33.47,2,29/05/2024,Electrónica,66.94
2251,Parlantes Bluetooth,$51.27,8,29/05/2024,Electrónica,410.16
2847,Cámara digital,$122.31,4,29/05/2024,Electrónica,489.24
82,Cuadro decorativo,$47.42,5,30/05/2024,Decoración,237.10
111,Lámpara de mesa,$38.65,12,30/05/2024,Decoración,463.80
432,Cuadro decorativo,$77.42,12,30/05/2024,Decoración,929.04
1632,Heladera,$120.78,8,30/05/2024,Electrodomésticos,966.24
166,Cortinas,$105.06,8,31/05/2024,Decoración,840.48
482,Cuadro decorativo,$54.21,7,31/05/2024,Decoración,379.47
995,Alfombra,$109.03,10,31/05/2024,Decoración,1090.30
1343,Microondas,$106.86,12,31/05/2024,Electrodomésticos,1282.32
1418,Cafetera,$91.72,12,31/05/2024,Electrodomésticos,1100.64
2659,Proyector,$75.90,3,31/05/2024,Electrónica,227.70
2745,Auriculares,$70.62,7,31/05/2024,Electrónica,494.34
2842,Televisor,$38.35,5,31/05/2024,Electrónica,191.75
2995,Laptop,$119.04,6,31/05/2024,Electrónica,714.24
376,Cortinas,$106.27,2,01/06/2024,Decoración,212.54
530,Adorno de pared,$82.65,5,01/06/2024,Decoración,413.25
1040,Plancha de vapor,$49.22,2,01/06/2024,Electrodomésticos,98.44
1929,Batidora,$92.87,10,01/06/2024,Electrodomésticos,928.70
2481,Parlantes Bluetooth,$79.70,8,01/06/2024,Electrónica,637.60
2929,Proyector,$115.45,7,01/06/2024,Electrónica,808.15
160,Adorno de pared,$33.27,12,02/06/2024,Decoración,399.24
253,Espejo decorativo,$92.77,5,02/06/2024,Decoración,463.85
334,Jarrón decorativo,$84.95,12,02/06/2024,Decoración,1019.40
378,Rincón de plantas,$37.90,10,02/06/2024,Decoración,379.00
459,Lámpara de mesa,$101.54,4,02/06/2024,Decoración,406.16
524,Jarrón decorativo,$40.32,4,02/06/2024,Decoración,161.28
1003,Microondas,$84.24,9,02/06/2024,Electrodomésticos,758.16
1051,Freidora eléctrica,$82.08,8,02/06/2024,Electrodomésticos,656.64
1076,Secadora,$77.29,4,02/06/2024,Electrodomésticos,309.16
1476,Secadora,$73.14,6,02/06/2024,Electrodomésticos,438.84
1552,Heladera,$54.63,5,02/06/2024,Electrodomésticos,273.15
1602,Heladera,$48.35,9,02/06/2024,Electrodomésticos,435.15
1664,Aspiradora,$69.63,12,02/06/2024,Electrodomésticos,835.56
1822,Heladera,$56.36,12,02/06/2024,Electrodomésticos,676.32
2046,Laptop,$34.09,6,02/06/2024,Electrónica,204.54
2126,Laptop,$107.26,4,02/06/2024,Electrónica,429.04
1082,Heladera,$107.48,12,03/06/2024,Electrodomésticos,1289.76
1327,Horno eléctrico,$75.85,2,03/06/2024,Electrodomésticos,151.70
1370,Plancha de vapor,$115.60,10,03/06/2024,Electrodomésticos,1156.00
1923,Microondas,$97.54,4,03/06/2024,Electrodomésticos,390.16
2055,Auriculares,$104.83,9,03/06/2024,Electrónica,943.47
2207,Cámara digital,$110.08,4,03/06/2024,Electrónica,440.32
992,Cuadro decorativo,$52.42,3,04/06/2024,Decoración,157.26
1063,Microondas,$108.39,12,04/06/2024,Electrodomésticos,1300.68
1518,Cafetera,$46.70,2,04/06/2024,Electrodomésticos,93.40
1563,Microondas,$111.61,2,04/06/2024,Electrodomésticos,223.22
2017,Cámara digital,$54.04,8,04/06/2024,Electrónica,432.32
2468,SmartWatch,$54.55,11,04/06/2024,Electrónica,600.05
2807,Cámara digital,$44.43,6,04/06/2024,Electrónica,266.58
433,Espejo decorativo,$86.28,10,05/06/2024,Decoración,862.80
1199,Batidora,$58.03,10,05/06/2024,Electrodomésticos,580.30
1227,Horno eléctrico,$49.61,2,05/06/2024,Electrodomésticos,99.22
1334,Aspiradora,$43.21,7,05/06/2024,Electrodomésticos,302.47
1347,Horno eléctrico,$94.85,7,05/06/2024,Electrodomésticos,663.95
1382,Microondas,$94.28,9,05/06/2024,Electrodomésticos,848.52
740,Adorno de pared,$103.19,9,06/06/2024,Decoración,928.71
766,Cortinas,$90.10,8,06/06/2024,Decoración,720.80
890,Adorno de pared,$91.85,6,06/06/2024,Decoración,551.10
1030,Plancha de vapor,$66.69,1,06/06/2024,Electrodomésticos,66.69
1127,Horno eléctrico,$66.32,6,06/06/2024,Electrodomésticos,397.92
1297,Horno eléctrico,$35.93,12,06/06/2024,Electrodomésticos,431.16
1888,Cafetera,$44.54,4,06/06/2024,Electrodomésticos,178.16
2040,Consola de videojuegos,$43.95,11,06/06/2024,Electrónica,483.45
2674,Tablet,$116.52,3,06/06/2024,Electrónica,349.56
66,Cortinas,$46.14,2,07/06/2024,Decoración,92.28
257,Elementos de cerámica,$108.40,7,07/06/2024,Decoración,758.80
296,Cortinas,$90.57,2,07/06/2024,Decoración,181.14
333,Espejo decorativo,$73.58,5,07/06/2024,Decoración,367.90
2624,Tablet,$122.97,2,07/06/2024,Electrónica,245.94
2750,Consola de videojuegos,$38.97,9,07/06/2024,Electrónica,350.73
2854,Tablet,$56.11,7,07/06/2024,Electrónica,392.77
648,Rincón de plantas,$78.47,6,08/06/2024,Decoración,470.82
686,Cortinas,$115.02,12,08/06/2024,Decoración,1380.24
910,Adorno de pared,$47.55,3,08/06/2024,Decoración,142.65
1075,Lavadora,$31.90,5,08/06/2024,Electrodomésticos,159.50
1474,Aspiradora,$91.09,11,08/06/2024,Electrodomésticos,1001.99
1729,Batidora,$72.01,9,08/06/2024,Electrodomésticos,648.09
1735,Lavadora,$111.42,7,08/06/2024,Electrodomésticos,779.94
1870,Plancha de vapor,$29.65,11,08/06/2024,Electrodomésticos,326.15
2138,SmartWatch,$27.36,4,08/06/2024,Electrónica,109.44
2308,SmartWatch,$105.89,9,08/06/2024,Electrónica,953.01
2321,Parlantes Bluetooth,$47.14,5,08/06/2024,Electrónica,235.70
2957,Cámara digital,$37.59,6,08/06/2024,Electrónica,225.54
28,Rincón de plantas,$54.26,10,09/06/2024,Decoración,542.60
1179,Batidora,$123.86,3,09/06/2024,Electrodomésticos,371.58
1276,Secadora,$65.45,12,09/06/2024,Electrodomésticos,785.40
2105,Auriculares,$46.74,12,09/06/2024,Electrónica,560.88
1120,Plancha de vapor,$30.67,7,10/06/2024,Electrodomésticos,214.69
2292,Televisor,$39.53,12,10/06/2024,Electrónica,474.36
2418,SmartWatch,$46.80,3,10/06/2024,Electrónica,140.40
2601,Parlantes Bluetooth,$121.98,7,10/06/2024,Electrónica,853.86
637,Elementos de cerámica,$44.23,4,11/06/2024,Decoración,176.92
810,Adorno de pared,$105.57,7,11/06/2024,Decoración,738.99
1437,Horno eléctrico,$80.12,8,11/06/2024,Electrodomésticos,640.96
1720,Plancha de vapor,$81.86,12,11/06/2024,Electrodomésticos,982.32
2065,Auriculares,$108.07,10,11/06/2024,Electrónica,1080.70
2235,Auriculares,$74.81,12,11/06/2024,Electrónica,897.72
2458,SmartWatch,$58.95,9,11/06/2024,Electrónica,530.55
2552,Televisor,$122.59,7,11/06/2024,Electrónica,858.13
2819,Proyector,$80.92,8,11/06/2024,Electrónica,647.36
2859,Proyector,$62.35,3,11/06/2024,Electrónica,187.05
2955,Auriculares,$106.03,7,11/06/2024,Electrónica,742.21
297,Elementos de cerámica,$73.17,10,12/06/2024,Decoración,731.70
771,Lámpara de mesa,$51.51,2,12/06/2024,Decoración,103.02
1154,Aspiradora,$95.11,4,12/06/2024,Electrodomésticos,380.44
1662,Microondas,$33.73,1,12/06/2024,Electrodomésticos,33.73
2084,Tablet,$26.85,9,12/06/2024,Electrónica,241.65
2164,Tablet,$66.02,8,12/06/2024,Electrónica,528.16
2256,Laptop,$37.57,4,12/06/2024,Electrónica,150.28
2746,Laptop,$58.49,7,12/06/2024,Electrónica,409.43
191,Lámpara de mesa,$60.73,1,13/06/2024,Decoración,60.73
350,Adorno de pared,$79.48,12,13/06/2024,Decoración,953.76
824,Jarrón decorativo,$91.89,8,13/06/2024,Decoración,735.12
982,Cuadro decorativo,$34.89,10,13/06/2024,Decoración,348.90
1246,Secadora,$60.94,6,13/06/2024,Electrodomésticos,365.64
2344,Tablet,$71.59,5,13/06/2024,Electrónica,357.95
2740,Consola de videojuegos,$88.36,5,13/06/2024,Electrónica,441.80
2754,Tablet,$61.60,3,13/06/2024,Electrónica,184.80
90,Adorno de pared,$119.30,2,14/06/2024,Decoración,238.60
764,Jarrón decorativo,$45.94,10,14/06/2024,Decoración,459.40
1992,Microondas,$120.02,12,14/06/2024,Electrodomésticos,1440.24
2123,Smartphone,$32.32,6,14/06/2024,Electrónica,193.92
2377,Cámara digital,$107.92,9,14/06/2024,Electrónica,971.28
2568,SmartWatch,$85.17,5,14/06/2024,Electrónica,425.85
2728,SmartWatch,$87.88,2,14/06/2024,Electrónica,175.76
2811,Parlantes Bluetooth,$116.91,7,14/06/2024,Electrónica,818.37
208,Rincón de plantas,$107.88,10,15/06/2024,Decoración,1078.80
1091,Freidora eléctrica,$70.60,7,15/06/2024,Electrodomésticos,494.20
1535,Lavadora,$113.28,10,15/06/2024,Electrodomésticos,1132.80
2014,Tablet,$76.90,8,15/06/2024,Electrónica,615.20
2026,Laptop,$59.48,6,15/06/2024,Electrónica,356.88
143,Espejo decorativo,$101.88,9,16/06/2024,Decoración,916.92
187,Elementos de cerámica,$57.19,8,16/06/2024,Decoración,457.52
712,Cuadro decorativo,$103.02,2,16/06/2024,Decoración,206.04
1990,Plancha de vapor,$113.42,3,16/06/2024,Electrodomésticos,340.26
2349,Proyector,$68.09,8,16/06/2024,Electrónica,544.72
2896,Laptop,$79.86,4,16/06/2024,Electrónica,319.44
485,Alfombra,$113.90,2,17/06/2024,Decoración,227.80
534,Jarrón decorativo,$32.38,5,17/06/2024,Decoración,161.90
767,Elementos de cerámica,$40.69,11,17/06/2024,Decoración,447.59
1560,Plancha de vapor,$63.13,9,17/06/2024,Electrodomésticos,568.17
261,Lámpara de mesa,$124.14,7,18/06/2024,Decoración,868.98
344,Jarrón decorativo,$67.71,1,18/06/2024,Decoración,67.71
358,Rincón de plantas,$63.41,7,18/06/2024,Decoración,443.87
625,Alfombra,$124.91,3,18/06/2024,Decoración,374.73
1288,Cafetera,$124.44,2,18/06/2024,Electrodomésticos,248.88
2765,Auriculares,$63.93,8,18/06/2024,Electrónica,511.44
777,Elementos de cerámica,$62.21,1,19/06/2024,Decoración,62.21
1069,Batidora,$87.99,1,19/06/2024,Electrodomésticos,87.99
1244,Aspiradora,$103.91,4,19/06/2024,Electrodomésticos,415.64
1428,Cafetera,$63.53,11,19/06/2024,Electrodomésticos,698.83
1722,Microondas,$31.78,3,19/06/2024,Electrodomésticos,95.34
